customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,ChurnFlag,CustomerStatus,TenureBand,RiskScore,RiskSegment,EstMonthlyValue,RevenueAtRisk
0220-EBGCE,Male,0,No,2,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,167.3,Yes,1,Churned,0-12 months (New),11,High Risk,83.65,83.65
1092-WPIVQ,Female,0,Yes,18,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,428.45,No,0,Retained,13-24 months,1,Low Risk,23.802777777777777,0.0
7233-IOQNP,Female,0,No,43,No,No phone service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),1505.35,No,0,Retained,25-48 months,4,Medium Risk,35.00813953488372,0.0
2834-JKOOW,Female,0,No,15,No,No phone service,Yes,Yes,Yes,No,One year,No,Mailed check,693.45,No,0,Retained,13-24 months,3,Low Risk,46.230000000000004,0.0
2754-VDLTR,Male,0,Yes,10,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,930.4,Yes,1,Churned,0-12 months (New),9,High Risk,93.03999999999999,93.03999999999999
2400-FEQME,Male,0,Yes,55,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1177.95,No,0,Retained,49+ months (Loyal),0,Low Risk,21.417272727272728,0.0
3190-XFANI,Male,0,Yes,49,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5069.65,Yes,1,Churned,49+ months (Loyal),2,Low Risk,103.46224489795918,103.46224489795918
7551-DACSP,Male,0,Yes,6,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,324.25,Yes,1,Churned,0-12 months (New),8,High Risk,54.041666666666664,54.041666666666664
4957-SREEC,Male,0,Yes,70,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1458.1,No,0,Retained,49+ months (Loyal),0,Low Risk,20.83,0.0
7235-NXZCP,Male,1,No,2,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,156.4,Yes,1,Churned,0-12 months (New),9,High Risk,78.2,78.2
0230-UBYPQ,Male,1,No,63,No,No phone service,No,No,Yes,No,One year,No,Bank transfer (automatic),2298.9,No,0,Retained,49+ months (Loyal),2,Low Risk,36.490476190476194,0.0
4923-ADWXJ,Female,0,No,25,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1679.65,No,0,Retained,25-48 months,5,Medium Risk,67.186,0.0
1763-KUAAW,Female,1,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),369.6,No,0,Retained,13-24 months,3,Low Risk,20.533333333333335,0.0
1104-TNLZA,Male,1,No,28,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2998.0,No,0,Retained,25-48 months,7,High Risk,107.07142857142857,0.0
5195-KPUNQ,Female,1,No,53,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,5206.55,No,0,Retained,49+ months (Loyal),3,Low Risk,98.23679245283019,0.0
0520-FDVVT,Male,0,No,35,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),3626.1,Yes,1,Churned,25-48 months,5,Medium Risk,103.60285714285715,103.60285714285715
3439-GVUSX,Male,0,No,1,No,No phone service,No,No,No,No,Month-to-month,No,Mailed check,24.4,No,0,Retained,0-12 months (New),8,High Risk,24.4,0.0
1444-VVSGW,Male,0,No,70,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),7968.85,Yes,1,Churned,49+ months (Loyal),2,Low Risk,113.84071428571428,113.84071428571428
5712-PTIWW,Male,0,No,2,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,152.45,Yes,1,Churned,0-12 months (New),9,High Risk,76.225,76.225
5949-HGVJL,Female,0,No,26,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1959.5,No,0,Retained,25-48 months,7,High Risk,75.36538461538461,0.0
5203-XEHAX,Female,0,No,34,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,2053.05,No,0,Retained,25-48 months,6,Medium Risk,60.38382352941177,0.0
1635-HDGFT,Female,0,Yes,19,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,398.55,No,0,Retained,13-24 months,1,Low Risk,20.976315789473684,0.0
3315-TOTBP,Male,0,No,15,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1130.85,Yes,1,Churned,13-24 months,8,High Risk,75.39,75.39
8050-XGRVL,Female,0,Yes,62,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),3425.35,No,0,Retained,49+ months (Loyal),3,Low Risk,55.247580645161285,0.0
6661-HBGWL,Female,1,No,42,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),4323.45,Yes,1,Churned,25-48 months,7,High Risk,102.93928571428572,102.93928571428572
1518-VOWAV,Female,0,No,9,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,703.55,Yes,1,Churned,0-12 months (New),11,High Risk,78.17222222222222,78.17222222222222
9828-QHFBK,Male,0,No,24,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1275.7,No,0,Retained,13-24 months,10,High Risk,53.15416666666667,0.0
3908-MKIMJ,Male,1,No,68,No,No phone service,Yes,Yes,No,No,Two year,Yes,Electronic check,2965.75,No,0,Retained,49+ months (Loyal),6,Medium Risk,43.6139705882353,0.0
5012-YSPJJ,Male,0,Yes,31,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,1647.0,No,0,Retained,25-48 months,3,Low Risk,53.12903225806452,0.0
5909-ECHUI,Female,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,Yes,1,Churned,0-12 months (New),11,High Risk,56.25,56.25
1309-BXVOQ,Male,0,No,21,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2249.95,Yes,1,Churned,13-24 months,8,High Risk,107.14047619047618,107.14047619047618
6728-VOIFY,Female,0,No,63,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,6109.75,No,0,Retained,49+ months (Loyal),7,High Risk,96.98015873015873,0.0
9317-WZPGV,Female,1,No,2,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),159.4,Yes,1,Churned,0-12 months (New),9,High Risk,79.7,79.7
4891-NLUBA,Female,0,Yes,61,No,No phone service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),3751.15,No,0,Retained,49+ months (Loyal),1,Low Risk,61.49426229508197,0.0
2856-HYAPG,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,Yes,1,Churned,0-12 months (New),10,High Risk,68.65,68.65
8969-PRHFK,Male,0,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,411.25,No,0,Retained,13-24 months,3,Low Risk,22.84722222222222,0.0
0661-KQHNK,Female,0,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),105.5,No,0,Retained,0-12 months (New),3,Low Risk,17.583333333333332,0.0
8709-KRDVL,Female,0,No,33,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,3320.6,No,0,Retained,25-48 months,9,High Risk,100.62424242424242,0.0
4488-PSYCG,Male,0,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),327.45,Yes,1,Churned,13-24 months,5,Medium Risk,20.465625,20.465625
1427-VERSM,Female,0,No,56,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5669.5,No,0,Retained,49+ months (Loyal),7,High Risk,101.24107142857143,0.0
9801-NOSHQ,Male,0,Yes,23,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,465.45,No,0,Retained,13-24 months,2,Low Risk,20.23695652173913,0.0
6339-YPSAH,Male,0,No,9,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,704.3,No,0,Retained,0-12 months (New),11,High Risk,78.25555555555555,0.0
3621-CEOVK,Female,1,No,14,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1369.8,Yes,1,Churned,13-24 months,10,High Risk,97.84285714285714,97.84285714285714
6906-ANDWJ,Male,0,Yes,15,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1107.25,Yes,1,Churned,13-24 months,7,High Risk,73.81666666666666,73.81666666666666
2159-TURXX,Male,0,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),95.55,No,0,Retained,0-12 months (New),6,Medium Risk,19.11,0.0
1548-FEHVL,Male,0,No,61,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,6375.2,No,0,Retained,49+ months (Loyal),9,High Risk,104.51147540983607,0.0
3795-CAWEX,Male,0,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8152.3,No,0,Retained,49+ months (Loyal),1,Low Risk,116.46142857142857,0.0
6215-NQCPY,Male,0,No,15,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1566.75,No,0,Retained,13-24 months,10,High Risk,104.45,0.0
5647-URDKA,Male,0,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,130.25,No,0,Retained,0-12 months (New),2,Low Risk,16.28125,0.0
2229-DPMBI,Female,0,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,162.15,No,0,Retained,0-12 months (New),2,Low Risk,20.26875,0.0
9626-WEQRM,Female,0,No,4,No,No phone service,No,No,No,No,Month-to-month,Yes,Mailed check,110.05,No,0,Retained,0-12 months (New),9,High Risk,27.5125,0.0
2188-SXWVT,Female,0,No,34,Yes,No,Yes,No,No,No,One year,No,Mailed check,1885.15,No,0,Retained,25-48 months,4,Medium Risk,55.44558823529412,0.0
6258-PVZWJ,Male,0,No,68,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6302.85,No,0,Retained,49+ months (Loyal),2,Low Risk,92.68897058823529,0.0
1094-BKOSX,Female,0,Yes,45,No,No phone service,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),2264.5,No,0,Retained,25-48 months,1,Low Risk,50.32222222222222,0.0
6969-MVBAI,Female,1,No,9,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,816.8,No,0,Retained,0-12 months (New),11,High Risk,90.75555555555555,0.0
2978-XXSOG,Female,0,No,22,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,1253.5,No,0,Retained,13-24 months,6,Medium Risk,56.97727272727273,0.0
2342-CKIAO,Female,0,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.2,No,0,Retained,0-12 months (New),6,Medium Risk,20.6,0.0
6953-PBDIN,Male,0,No,70,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),5265.55,No,0,Retained,49+ months (Loyal),1,Low Risk,75.22214285714286,0.0
3898-BSJYF,Female,0,Yes,10,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),693.3,No,0,Retained,0-12 months (New),3,Low Risk,69.33,0.0
3938-YFPXD,Male,0,No,72,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),5997.1,No,0,Retained,49+ months (Loyal),1,Low Risk,83.29305555555555,0.0
7696-AMHOD,Female,0,Yes,49,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),3824.2,No,0,Retained,49+ months (Loyal),3,Low Risk,78.04489795918367,0.0
2453-SAFNS,Female,1,No,54,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,3886.05,No,0,Retained,49+ months (Loyal),2,Low Risk,71.96388888888889,0.0
9558-IHEZX,Female,0,No,71,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),7283.25,No,0,Retained,49+ months (Loyal),4,Medium Risk,102.58098591549296,0.0
9617-UDPEU,Female,0,No,22,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,412.55,No,0,Retained,13-24 months,4,Medium Risk,18.75227272727273,0.0
6340-DACFT,Female,0,Yes,50,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1070.25,No,0,Retained,49+ months (Loyal),0,Low Risk,21.405,0.0
4955-VCWBI,Female,0,Yes,43,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,817.95,No,0,Retained,25-48 months,1,Low Risk,19.022093023255817,0.0
6813-GZQCG,Female,0,Yes,45,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1171.3,No,0,Retained,25-48 months,1,Low Risk,26.028888888888886,0.0
7426-GSWPO,Male,1,No,64,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),6548.65,No,0,Retained,49+ months (Loyal),7,High Risk,102.32265625,0.0
3389-KTRXV,Female,0,Yes,23,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,625.65,No,0,Retained,13-24 months,1,Low Risk,27.202173913043477,0.0
3118-UHVVQ,Female,0,No,68,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1911.5,No,0,Retained,49+ months (Loyal),1,Low Risk,28.110294117647058,0.0
1031-IIDEO,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,Yes,1,Churned,0-12 months (New),11,High Risk,70.85,70.85
5832-XKAES,Male,0,No,2,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),134.7,Yes,1,Churned,0-12 months (New),9,High Risk,67.35,67.35
3205-MXZRA,Male,0,No,26,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),1507.0,No,0,Retained,25-48 months,2,Low Risk,57.96153846153846,0.0
4701-AHWMW,Male,0,No,55,No,No phone service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),2978.3,Yes,1,Churned,49+ months (Loyal),5,Medium Risk,54.150909090909096,54.150909090909096
8317-BVKSO,Male,0,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,299.3,No,0,Retained,13-24 months,8,High Risk,21.37857142857143,0.0
5702-KVQRD,Male,0,No,71,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,5832.65,No,0,Retained,49+ months (Loyal),4,Medium Risk,82.14999999999999,0.0
0083-PIVIK,Male,0,No,64,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,5567.55,No,0,Retained,49+ months (Loyal),4,Medium Risk,86.99296875,0.0
9210-IAHGH,Female,0,No,7,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),450.8,Yes,1,Churned,0-12 months (New),7,High Risk,64.4,64.4
6169-PGNCD,Female,0,No,57,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),4166.35,No,0,Retained,49+ months (Loyal),2,Low Risk,73.09385964912282,0.0
0023-XUOPT,Female,0,No,13,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,1215.6,Yes,1,Churned,13-24 months,9,High Risk,93.5076923076923,93.5076923076923
4592-IWTJI,Female,0,Yes,3,No,No phone service,No,No,No,No,Month-to-month,No,Credit card (automatic),91.7,Yes,1,Churned,0-12 months (New),7,High Risk,30.566666666666666,30.566666666666666
4909-JOUPP,Male,1,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),7898.45,No,0,Retained,49+ months (Loyal),1,Low Risk,109.70069444444444,0.0
4657-FWVFY,Female,0,Yes,40,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),3915.4,No,0,Retained,25-48 months,6,Medium Risk,97.885,0.0
2257-BOVXD,Male,0,No,14,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),979.5,No,0,Retained,13-24 months,6,Medium Risk,69.96428571428571,0.0
7729-JTEEC,Male,0,Yes,2,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.05,No,0,Retained,0-12 months (New),10,High Risk,45.025,0.0
7632-MNYOY,Male,1,No,66,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),7432.05,Yes,1,Churned,49+ months (Loyal),2,Low Risk,112.60681818181818,112.60681818181818
6518-LGAOV,Female,0,No,38,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,4026.4,Yes,1,Churned,25-48 months,7,High Risk,105.9578947368421,105.9578947368421
7242-QZLXF,Male,0,Yes,1,No,No phone service,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,Yes,1,Churned,0-12 months (New),10,High Risk,25.3,25.3
4576-CSAJH,Male,0,No,22,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),1193.05,Yes,1,Churned,13-24 months,4,Medium Risk,54.22954545454545,54.22954545454545
1000-AJSLD,Male,0,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,Yes,1,Churned,0-12 months (New),7,High Risk,20.1,20.1
9696-RMYBA,Male,0,No,5,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,398.55,No,0,Retained,0-12 months (New),9,High Risk,79.71000000000001,0.0
8690-UPCZI,Male,0,Yes,29,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),1958.45,No,0,Retained,25-48 months,1,Low Risk,67.53275862068966,0.0
1062-LHZOD,Male,0,Yes,1,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,Yes,1,Churned,0-12 months (New),8,High Risk,69.9,69.9
9770-LXDBK,Female,0,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.15,No,0,Retained,0-12 months (New),6,Medium Risk,21.05,0.0
4086-WITJG,Male,0,Yes,71,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1301.1,No,0,Retained,49+ months (Loyal),0,Low Risk,18.325352112676054,0.0
8344-WFMFH,Male,0,Yes,9,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,484.05,No,0,Retained,0-12 months (New),10,High Risk,53.78333333333333,0.0
9600-NAXZN,Male,0,No,43,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,4528.0,Yes,1,Churned,25-48 months,9,High Risk,105.30232558139535,105.30232558139535
8822-KNBHV,Female,0,No,48,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),3887.85,No,0,Retained,25-48 months,5,Medium Risk,80.996875,0.0
8404-FYDIB,Male,0,No,26,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),2208.75,No,0,Retained,25-48 months,7,High Risk,84.95192307692308,0.0
2791-SFVEW,Female,0,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),238.15,No,0,Retained,0-12 months (New),6,Medium Risk,26.461111111111112,0.0
6457-USBER,Male,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,Yes,1,Churned,0-12 months (New),11,High Risk,80.8,80.8
6762-NSODU,Female,0,Yes,46,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),958.15,No,0,Retained,25-48 months,0,Low Risk,20.829347826086956,0.0
4662-EKDPQ,Male,0,No,2,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),118.3,Yes,1,Churned,0-12 months (New),8,High Risk,59.15,59.15
9248-OJYKK,Male,1,No,1,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,Yes,1,Churned,0-12 months (New),11,High Risk,76.45,76.45
9888-ZCUMM,Male,0,Yes,64,No,No phone service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),3845.45,No,0,Retained,49+ months (Loyal),1,Low Risk,60.08515625,0.0
3398-FSHON,Female,1,No,12,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1094.5,Yes,1,Churned,0-12 months (New),11,High Risk,91.20833333333333,91.20833333333333
3319-DWOEP,Male,1,No,6,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,573.75,Yes,1,Churned,0-12 months (New),11,High Risk,95.625,95.625
1074-WVEVG,Female,0,No,59,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1267.0,No,0,Retained,49+ months (Loyal),2,Low Risk,21.47457627118644,0.0
9979-RGMZT,Female,0,No,7,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,633.45,No,0,Retained,0-12 months (New),7,High Risk,90.49285714285715,0.0
6437-UDQJM,Female,1,No,72,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),6129.65,No,0,Retained,49+ months (Loyal),4,Medium Risk,85.13402777777777,0.0
1226-IENZN,Male,1,No,16,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1218.25,No,0,Retained,13-24 months,10,High Risk,76.140625,0.0
2108-GLPQB,Male,0,No,25,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),1405.3,No,0,Retained,25-48 months,6,Medium Risk,56.211999999999996,0.0
9259-PACGQ,Female,0,No,34,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,2274.9,Yes,1,Churned,25-48 months,6,Medium Risk,66.90882352941176,66.90882352941176
4415-IJZTP,Female,0,No,1,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,Yes,1,Churned,0-12 months (New),11,High Risk,74.5,74.5
1465-VINDH,Female,0,Yes,10,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1068.85,Yes,1,Churned,0-12 months (New),8,High Risk,106.88499999999999,106.88499999999999
5474-LAMUQ,Male,0,No,24,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,533.9,No,0,Retained,13-24 months,3,Low Risk,22.245833333333334,0.0
3468-DRVQJ,Female,0,Yes,10,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,676.15,No,0,Retained,0-12 months (New),7,High Risk,67.615,0.0
1122-YJBCS,Male,0,No,69,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),3804.4,No,0,Retained,49+ months (Loyal),5,Medium Risk,55.13623188405797,0.0
4990-ALDGW,Male,0,No,57,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1118.8,No,0,Retained,49+ months (Loyal),1,Low Risk,19.628070175438594,0.0
4816-OKWNX,Male,0,Yes,50,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),5236.4,No,0,Retained,49+ months (Loyal),2,Low Risk,104.728,0.0
3315-IKYZQ,Male,0,Yes,28,No,No phone service,No,Yes,Yes,No,One year,No,Mailed check,1386.8,No,0,Retained,25-48 months,1,Low Risk,49.528571428571425,0.0
2810-FTLEM,Female,0,No,16,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,762.25,Yes,1,Churned,13-24 months,10,High Risk,47.640625,47.640625
4747-LCAQL,Male,0,No,25,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,1902.0,No,0,Retained,25-48 months,5,Medium Risk,76.08,0.0
3411-WLRSQ,Female,1,No,3,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),239.05,No,0,Retained,0-12 months (New),9,High Risk,79.68333333333334,0.0
0898-XCGTF,Male,0,No,61,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),5673.7,No,0,Retained,49+ months (Loyal),5,Medium Risk,93.01147540983607,0.0
8006-PYCSW,Female,0,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.8,No,0,Retained,0-12 months (New),6,Medium Risk,19.9,0.0
